title,features,description,price,average_rating,rating_number,itemId,all_reviews_text,metadata_text_count,has_review_text
Mulholland Falls (1996),Crime|Film-Noir|Thriller,,,,,306, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Great White Hype, The (1996)",Comedy,,,,,388, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Arrival, The (1996)",Action|Sci-Fi|Thriller,,,,,1036, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Phantom, The (1996)",Adventure,,,,,704, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Daylight (1996),Action|Adventure|Thriller,,,,,872, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Alaska (1996),Adventure|Children's,,,,,932, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Fled (1996),Action|Adventure,,,,,246, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,,,,,523, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Bogus (1996),Children's|Drama|Fantasy,,,,,107, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Bulletproof (1996),Action,,,,,1018, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Halloween: The Curse of Michael Myers (1995),Horror|Thriller,,,,,1197, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Gay Divorcee, The (1934)",Comedy|Musical|Romance,,,,,625, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Ninotchka (1939),Comedy|Romance,,,,,129, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Meet John Doe (1941),Drama,,,,,1241, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
In the Line of Duty 2 (1987),Action,,,,,912, [SEP]  [SEP]  [SEP] ,3,True
Loch Ness (1995),Horror|Thriller,,,,,868, [SEP]  [SEP]  [SEP] ,3,True
Last Man Standing (1996),Action|Drama|Western,,,,,769, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Glimmer Man, The (1996)",Action|Thriller,,,,,911, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Pollyanna (1960),Children's|Comedy|Drama,,,,,202, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Shaggy Dog, The (1959)",Children's|Comedy,,,,,875, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Freeway (1996),Crime,,,,,876, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
That Thing You Do! (1996),Comedy,,,,,302, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
To Gillian on Her 37th Birthday (1996),Drama|Romance,,,,,762, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Looking for Richard (1996),Documentary|Drama,,,,,597, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Murder, My Sweet (1944)",Film-Noir|Thriller,,,,,708, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Days of Thunder (1990),Action|Romance,,,,,369, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Perfect Candidate, A (1996)",Documentary,,,,,1125, [SEP]  [SEP]  [SEP] ,3,True
Two or Three Things I Know About Her (1966),Drama,,,,,1513, [SEP]  [SEP]  [SEP] ,3,True
Braindead (1992),Comedy|Horror,,,,,806, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Bad Taste (1987),Comedy|Horror,,,,,1195, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Diva (1981),Action|Drama|Mystery|Romance|Thriller,,,,,702, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Night on Earth (1991),Comedy|Drama,,,,,1056, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
April Fool's Day (1986),Comedy|Horror,,,,,892, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Believers, The (1987)",Horror|Thriller,,,,,558, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Jingle All the Way (1996),Adventure|Children's|Comedy,,,,,1251, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,,,,,780, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
My Fellow Americans (1996),Comedy,,,,,409, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Ice Storm, The (1997)",Drama,,,,,1145, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Michael (1996),Comedy|Romance,,,,,445, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Whole Wide World, The (1996)",Drama,,,,,943, [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Hearts and Minds (1996),Drama,,,,,636, [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Fools Rush In (1997),Comedy|Romance,,,,,372, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Touch (1997),Romance,,,,,461, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Vegas Vacation (1997),Comedy,,,,,1077, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Love Jones (1997),Romance,,,,,223, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Picture Perfect (1997),Comedy|Romance,,,,,376, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Career Girls (1997),Drama,,,,,736, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
She's So Lovely (1997),Drama|Romance,,,,,570, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Money Talks (1997),Action|Comedy,,,,,944, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Excess Baggage (1997),Adventure|Romance,,,,,484, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
That Darn Cat! (1997),Children's|Comedy|Mystery,,,,,995, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Peacemaker, The (1997)",Action|Thriller|War,,,,,268, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Soul Food (1997),Drama,,,,,851, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Money Talks (1997),Action|Comedy,,,,,1229, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Washington Square (1997),Drama,,,,,824, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Telling Lies in America (1997),Drama,,,,,838, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Year of the Horse (1997),Documentary,,,,,999, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Phantoms (1998),Horror,,,,,1261, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Life Less Ordinary, A (1997)",Romance|Thriller,,,,,700, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Eve's Bayou (1997),Drama,,,,,950, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
One Night Stand (1997),Drama,,,,,1192, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Tango Lesson, The (1997)",Romance,,,,,1200, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Mortal Kombat: Annihilation (1997),Action|Adventure,,,,,1257, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Bent (1997),Drama|War,,,,,1377, [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Flubber (1997),Children's|Comedy|Fantasy,,,,,335, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
For Richer or Poorer (1997),Comedy,,,,,1202, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Home Alone 3 (1997),Children's|Comedy,,,,,985, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Scream 2 (1997),Horror|Thriller,,,,,881, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Sweet Hereafter, The (1997)",Drama,,,,,1120, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Postman, The (1997)",Drama,,,,,666, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Winter Guest, The (1997)",Drama,,,,,1473, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Kundun (1997),Drama,,,,,395, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Mr. Magoo (1997),Comedy,,,,,422, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,,,,,1098, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Afterglow (1997),Drama|Romance,,,,,255, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Ma vie en rose (My Life in Pink) (1997),Comedy|Drama,,,,,680, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Great Expectations (1998),Drama|Romance,,,,,397, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Oscar & Lucinda (1997),Drama|Romance,,,,,744, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Half Baked (1998),Comedy,,,,,641, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Dangerous Beauty (1998),Drama,,,,,1398, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Nil By Mouth (1997),Drama,,,,,1129, [SEP]  [SEP]  [SEP] ,3,True
Twilight (1998),Crime|Drama,,,,,1615, [SEP]  [SEP]  [SEP] ,3,True
U.S. Marshalls (1998),Action|Thriller,,,,,1384, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Wild Things (1998),Crime|Drama|Mystery|Thriller,,,,,1315, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Primary Colors (1998),Drama,,,,,922, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Lost in Space (1998),Action|Sci-Fi|Thriller,,,,,1281, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Mercury Rising (1998),Action|Drama|Thriller,,,,,1433, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
City of Angels (1998),Romance,,,,,952, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"City of Lost Children, The (1995)",Adventure|Sci-Fi,,,,,63, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Two Bits (1995),Drama,,,,,1434, [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Farewell My Concubine (1993),Drama|Romance,,,,,733, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Dead Man (1995),Western,,,,,378, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Raise the Red Lantern (1991),Drama,,,,,508, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
White Squall (1996),Adventure|Drama,,,,,1034, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Unforgettable (1996),Sci-Fi|Thriller,,,,,970, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Down Periscope (1996),Comedy,,,,,525, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Flower of My Secret, The (Flor de mi secreto, La) (1995)",Drama,,,,,489, [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Craft, The (1996)",Drama|Horror,,,,,971, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Harriet the Spy (1996),Children's|Comedy,,,,,631, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Chain Reaction (1996),Action|Adventure|Thriller,,,,,165, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,,,,,415, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
First Kid (1996),Children's|Comedy,,,,,846, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Funeral, The (1996)",Drama,,,,,1175, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Preacher's Wife, The (1996)",Drama,,,,,1104, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Paradise Road (1997),Drama|War,,,,,1375, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Brassed Off (1996),Comedy|Drama|Romance,,,,,1084, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Thousand Acres, A (1997)",Drama,,,,,519, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Smile Like Yours, A (1997)",Comedy|Romance,,,,,343, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Murder in the First (1995),Drama|Thriller,,,,,748, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Airheads (1994),Comedy,,,,,1110, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
With Honors (1994),Comedy|Drama,,,,,396, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
What's Love Got to Do with It (1993),Drama,,,,,703, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Killing Zoe (1994),Thriller,,,,,386, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Renaissance Man (1994),Comedy|Drama|War,,,,,192, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Charade (1963),Comedy|Mystery|Romance|Thriller,,,,,584, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Fox and the Hound, The (1981)",Animation|Children's,,,,,1049, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Romance,,,,,915, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Booty Call (1997),Comedy|Romance,,,,,459, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
How to Make an American Quilt (1995),Drama|Romance,,,,,610, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Georgia (1995),Drama,,,,,588, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,,,,,272, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Blue in the Face (1995),Comedy,,,,,1206, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Unstrung Heroes (1995),Comedy|Drama,,,,,616, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Unzipped (1995),Documentary,,,,,1001, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Before Sunrise (1995),Drama|Romance,,,,,134, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Nobody's Fool (1994),Drama,,,,,1180, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
To Live (Huozhe) (1994),Drama,,,,,910, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Dazed and Confused (1993),Comedy,,,,,285, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Naked (1993),Drama,,,,,341, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Orlando (1993),Drama,,,,,411, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Ruby in Paradise (1993),Drama,,,,,1071, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Some Folks Call It a Sling Blade (1993),Drama|Thriller,,,,,569, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Month by the Lake, A (1995)",Comedy|Drama,,,,,1060, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Funny Face (1957),Comedy|Musical,,,,,821, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Affair to Remember, An (1957)",Romance,,,,,1024, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Little Lord Fauntleroy (1936),Drama,,,,,1253, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Inspector General, The (1949)",Musical,,,,,1177, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Winnie the Pooh and the Blustery Day (1968),Animation|Children's,,,,,816, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Hear My Song (1991),Comedy,,,,,1235, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Mediterraneo (1991),Comedy|War,,,,,802, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Passion Fish (1992),Drama,,,,,1105, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Grateful Dead (1995),Documentary,,,,,1509, [SEP]  [SEP]  [SEP] ,3,True
Eye for an Eye (1996),Drama|Thriller,,,,,564, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Fear (1996),Thriller,,,,,809, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Solo (1996),Action|Sci-Fi|Thriller,,,,,1035, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Substitute, The (1996)",Action,,,,,516, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Heaven's Prisoners (1996),Mystery|Thriller,,,,,1039, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Trigger Effect, The (1996)",Drama|Thriller,,,,,41, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Mother Night (1996),Drama,,,,,789, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Dangerous Ground (1997),Drama,,,,,1472, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Maximum Risk (1996),Action|Adventure|Thriller,,,,,536, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Rich Man's Wife, The (1996)",Thriller,,,,,800, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Shadow Conspiracy (1997),Thriller,,,,,265, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Blood & Wine (1997),Drama,,,,,1259, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Turbulence (1997),Thriller,,,,,1091, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Underworld (1997),Thriller,,,,,1609, [SEP]  [SEP]  [SEP] ,3,True
"Beautician and the Beast, The (1997)",Comedy|Romance,,,,,899, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Cats Don't Dance (1997),Animation|Children's|Musical,,,,,1225, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Anna Karenina (1997),Drama|Romance,,,,,815, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Keys to Tulsa (1997),Crime,,,,,1027, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Head Above Water (1996),Comedy|Thriller,,,,,1139, [SEP]  [SEP]  [SEP] ,3,True
Hercules (1997),Adventure|Animation|Children's|Comedy|Musical,,,,,935, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Last Time I Committed Suicide, The (1997)",Drama,,,,,1302, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Kiss Me, Guido (1997)",Comedy,,,,,582, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Big Green, The (1995)",Children's|Comedy,,,,,937, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Stuart Saves His Family (1995),Comedy,,,,,813, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Cabin Boy (1994),Comedy,,,,,1258, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Clean Slate (1994),Comedy,,,,,974, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
Lightning Jack (1994),Comedy|Western,,,,,916, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Stupids, The (1996)",Comedy,,,,,836, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
"Pest, The (1997)",Comedy,,,,,1132, [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP]  [SEP] ,3,True
